ID,Year_Birth,Age,Age_Group,Education,Marital_Status,Income,Income_Group,Kidhome,Teenhome,Total_Kids,Has_Kids,No_Kids,Dt_Customer,Customer_Tenure,Tenure_Group,Recency,Recency_Group,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,Dominant_Category,Spending_Group,NumDealsPurchases,Deal_Purchase_Category,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Dominant_Channel,NumWebVisitsMonth,Visit_Frequency_Category,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_Campaign_Acceptances,Is_Campaign_Responder,Complain
3334,1951,63,Boomers+,Bachelor,Married,94642.0,High,0,0,0,0,1,2014-02-12,137,0-1 Years,35,30–90 Days,879,143,797,106,143,143,2211,MntWines,High,0,No/Low,5,7,9,21,NumStorePurchases,1,Low,1,0,0,0,1,0,2,1,0
4470,1962,52,Gen X,Master,Married,58646.0,Medium,0,1,1,1,0,2013-06-10,384,1-2 Years,3,<30 Days,62,1,44,6,5,22,140,MntWines,Low,1,No/Low,2,1,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
1406,1975,39,Millennials,Bachelor,Single,53201.0,Medium,1,1,2,1,0,2013-02-12,502,1-2 Years,49,30–90 Days,280,7,81,20,0,27,415,MntWines,Low,8,High,6,3,5,14,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
8619,1957,57,Boomers+,Bachelor,Married,21994.0,Low,0,1,1,1,0,2012-12-24,552,1-2 Years,4,<30 Days,9,0,6,3,1,3,22,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10821,1978,36,Millennials,Bachelor,Married,57113.0,Medium,1,1,2,1,0,2013-02-06,508,1-2 Years,45,30–90 Days,182,4,33,0,2,42,263,MntWines,Low,6,High,4,1,5,10,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
4552,1991,23,Gen Z-,Bachelor,Married,51373.0,Medium,0,0,0,0,1,2013-06-22,372,1-2 Years,37,30–90 Days,83,2,101,64,26,117,393,MntGoldProds,Low,1,No/Low,3,5,3,11,NumCatalogPurchases,4,Medium,0,0,0,0,0,0,0,0,0
898,1986,28,Millennials,Bachelor,Married,23477.0,Low,1,0,1,1,0,2013-10-21,251,0-1 Years,39,30–90 Days,38,15,54,3,8,29,147,MntMeatProducts,Low,3,Medium,3,0,4,7,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
9797,1956,58,Boomers+,Bachelor,Married,58116.0,Medium,0,1,1,1,0,2014-04-13,77,0-1 Years,38,30–90 Days,228,19,130,4,11,51,443,MntWines,Low,2,No/Low,3,3,8,14,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
10949,1963,51,Gen X,Doctoral,Divorced,72968.0,Medium,0,0,0,0,1,2013-12-16,195,0-1 Years,8,<30 Days,1092,37,592,145,37,55,1958,MntWines,High,1,No/Low,5,5,8,18,NumStorePurchases,3,Medium,1,0,0,0,0,1,2,1,0
8212,1971,43,Gen X,Master,Married,39791.0,Low,0,1,1,1,0,2013-03-28,458,1-2 Years,89,30–90 Days,85,15,27,13,13,21,174,MntWines,Low,2,No/Low,3,1,4,8,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
6248,1947,67,Boomers+,Master,Single,91712.0,High,0,0,0,0,1,2013-10-17,255,0-1 Years,47,30–90 Days,1276,24,746,94,29,48,2217,MntWines,High,0,No/Low,9,7,11,27,NumStorePurchases,3,Medium,0,0,0,0,1,1,2,1,0
10164,1958,56,Boomers+,Bachelor,Single,94472.0,High,0,1,1,1,0,2014-04-03,87,0-1 Years,75,30–90 Days,1017,33,417,108,100,16,1691,MntWines,High,1,No/Low,5,5,5,15,NumWebPurchases,5,Medium,0,0,0,1,1,0,2,1,0
4547,1960,54,Gen X,Bachelor,Married,13672.0,Low,1,1,2,1,0,2013-04-17,438,1-2 Years,86,30–90 Days,6,2,9,2,1,5,25,MntMeatProducts,Low,2,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
6815,1980,34,Millennials,Master,Married,96547.0,High,0,0,0,0,1,2014-05-23,37,0-1 Years,4,<30 Days,448,21,125,52,101,62,809,MntWines,Low,0,No/Low,7,6,8,21,NumStorePurchases,2,Medium,1,0,1,0,1,1,4,1,0
4122,1975,39,Millennials,Bachelor,Married,79205.0,Medium,0,0,0,0,1,2012-08-29,669,1-2 Years,73,30–90 Days,504,23,117,179,28,44,895,MntWines,Low,1,No/Low,6,5,4,15,NumWebPurchases,4,Medium,1,0,0,0,0,1,2,1,0
10841,1975,39,Millennials,Doctoral,Married,56559.0,Medium,0,1,1,1,0,2012-12-25,551,1-2 Years,46,30–90 Days,226,22,133,41,31,31,484,MntWines,Low,3,Medium,4,3,8,15,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
5370,1973,41,Gen X,Doctoral,Married,32644.0,Low,1,0,1,1,0,2013-01-16,529,1-2 Years,38,30–90 Days,239,3,141,0,7,23,413,MntWines,Low,4,Medium,7,1,6,14,NumWebPurchases,8,High,0,0,1,0,0,0,1,1,0
176,1980,34,Millennials,Master,Single,67506.0,Medium,0,1,1,1,0,2014-01-02,178,0-1 Years,73,30–90 Days,90,38,67,33,36,67,331,MntWines,Low,1,No/Low,4,1,6,11,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
4860,1970,44,Gen X,Bachelor,Single,24206.0,Low,1,0,1,1,0,2013-03-08,478,1-2 Years,66,30–90 Days,7,2,8,3,2,3,25,MntMeatProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
10757,1967,47,Gen X,Doctoral,Divorced,28420.0,Low,1,0,1,1,0,2013-12-24,187,0-1 Years,36,30–90 Days,4,2,5,2,0,0,13,MntMeatProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
4023,1970,44,Gen X,Bachelor,Married,22979.0,Low,1,0,1,1,0,2012-09-06,661,1-2 Years,29,<30 Days,16,17,19,20,21,22,115,MntGoldProds,Low,3,Medium,3,2,2,7,NumWebPurchases,8,High,0,0,0,0,0,1,1,1,0
6679,1966,48,Gen X,Bachelor,Single,33279.0,Low,0,0,0,0,1,2014-06-12,17,0-1 Years,29,<30 Days,10,3,3,0,0,0,16,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
9923,1972,42,Gen X,Master,Single,46423.0,Medium,1,1,2,1,0,2013-09-18,284,0-1 Years,6,<30 Days,68,0,16,0,0,8,92,MntWines,Low,3,Medium,2,0,4,6,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7181,1977,37,Millennials,Bachelor,Married,30368.0,Low,0,1,1,1,0,2013-11-07,234,0-1 Years,97,>90 Days,35,0,13,2,0,2,52,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
3599,1970,44,Gen X,Bachelor,Married,63684.0,Medium,0,1,1,1,0,2012-11-26,580,1-2 Years,61,30–90 Days,575,80,428,208,93,80,1464,MntWines,Medium,3,Medium,8,4,8,20,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
405,1964,50,Gen X,Bachelor,Divorced,41638.0,Medium,0,1,1,1,0,2013-02-13,501,1-2 Years,68,30–90 Days,315,0,31,4,0,91,441,MntWines,Low,4,Medium,5,5,3,13,NumWebPurchases,8,High,0,0,1,0,0,0,1,1,0
6870,1959,55,Boomers+,Doctoral,Divorced,68805.0,Medium,0,1,1,1,0,2013-09-17,285,0-1 Years,73,30–90 Days,182,2,49,17,13,20,283,MntWines,Low,1,No/Low,3,1,7,11,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
832,1966,48,Gen X,Doctoral,Married,65814.0,Medium,0,1,1,1,0,2014-03-02,119,0-1 Years,90,30–90 Days,561,14,113,10,14,35,747,MntWines,Low,3,Medium,8,2,10,20,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
2002,1958,56,Boomers+,Bachelor,Divorced,71964.0,Medium,0,0,0,0,1,2013-05-20,405,1-2 Years,81,30–90 Days,587,51,932,180,34,86,1870,MntMeatProducts,High,1,No/Low,5,6,5,16,NumCatalogPurchases,3,Medium,0,0,0,0,0,0,0,0,0
3657,1986,28,Millennials,Bachelor,Single,39146.0,Low,1,0,1,1,0,2013-02-14,500,1-2 Years,1,<30 Days,94,1,33,13,12,12,165,MntWines,Low,3,Medium,4,0,4,8,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
500,1977,37,Millennials,Bachelor,Married,96876.0,High,0,0,0,0,1,2013-08-06,327,0-1 Years,79,30–90 Days,908,43,735,40,194,21,1941,MntWines,High,1,No/Low,7,7,9,23,NumStorePurchases,2,Medium,1,0,0,1,1,1,4,1,0
1951,1981,33,Millennials,High School,Married,34445.0,Low,0,0,0,0,1,2013-01-27,518,1-2 Years,92,>90 Days,228,122,122,208,129,30,839,MntWines,Low,6,High,11,2,8,21,NumWebPurchases,9,High,0,0,0,0,0,0,0,0,0
3262,1958,56,Boomers+,Bachelor,Single,68281.0,Medium,0,0,0,0,1,2012-08-07,691,1-2 Years,31,30–90 Days,995,112,417,42,48,41,1655,MntWines,High,1,No/Low,2,9,13,24,NumStorePurchases,5,Medium,0,0,0,0,0,1,1,1,0
4102,1975,39,Millennials,Master,Married,37284.0,Low,1,1,2,1,0,2013-03-29,457,1-2 Years,46,30–90 Days,11,1,2,2,1,6,23,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7042,1983,31,Millennials,Bachelor,Married,36790.0,Low,0,0,0,0,1,2013-03-01,485,1-2 Years,14,<30 Days,3,3,14,15,21,10,66,MntSweetProducts,Low,1,No/Low,2,1,2,5,NumWebPurchases,9,High,0,0,0,0,0,1,1,1,0
10598,1967,47,Gen X,Bachelor,Married,27943.0,Low,1,1,2,1,0,2013-04-15,440,1-2 Years,89,30–90 Days,12,1,16,4,1,3,37,MntMeatProducts,Low,3,Medium,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
255,1951,63,Boomers+,Bachelor,Divorced,22263.0,Low,1,1,2,1,0,2014-03-30,91,0-1 Years,31,30–90 Days,17,0,2,0,0,2,21,MntWines,Low,2,No/Low,1,0,3,4,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,1
2375,1972,42,Gen X,Bachelor,Married,30261.0,Low,1,2,3,1,0,2012-09-25,642,1-2 Years,75,30–90 Days,8,0,5,0,3,6,22,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
9829,1978,36,Millennials,Bachelor,Married,28587.0,Low,1,0,1,1,0,2014-02-12,137,0-1 Years,42,30–90 Days,22,4,17,12,10,13,78,MntWines,Low,3,Medium,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
6214,1982,32,Millennials,Master,Married,43815.0,Medium,1,0,1,1,0,2013-04-05,450,1-2 Years,53,30–90 Days,14,10,29,4,7,15,79,MntMeatProducts,Low,1,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
4954,1956,58,Boomers+,Bachelor,Married,48195.0,Medium,1,1,2,1,0,2014-01-21,159,0-1 Years,53,30–90 Days,106,27,68,52,7,5,265,MntWines,Low,6,High,4,2,5,11,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7861,1952,62,Boomers+,Master,Married,77027.0,Medium,0,1,1,1,0,2014-02-05,144,0-1 Years,23,<30 Days,820,57,242,45,0,11,1175,MntWines,Medium,2,No/Low,8,3,6,17,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
4837,1965,49,Gen X,Doctoral,Married,71322.0,Medium,0,1,1,1,0,2013-02-16,498,1-2 Years,57,30–90 Days,753,43,226,69,10,204,1305,MntWines,Medium,2,No/Low,8,5,13,26,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9423,1979,35,Millennials,Master,Married,32765.0,Low,1,0,1,1,0,2014-02-23,126,0-1 Years,49,30–90 Days,13,3,17,7,3,3,46,MntMeatProducts,Low,2,No/Low,2,0,4,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
4198,1965,49,Gen X,Bachelor,Married,29672.0,Low,1,1,2,1,0,2013-03-12,474,1-2 Years,6,<30 Days,9,1,3,0,4,8,25,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
153,1953,61,Boomers+,Bachelor,Divorced,23272.0,Low,0,0,0,0,1,2013-10-17,255,0-1 Years,29,<30 Days,19,3,6,4,2,12,46,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9323,1949,65,Boomers+,Master,Married,49912.0,Medium,0,1,1,1,0,2012-09-07,660,1-2 Years,5,<30 Days,520,8,223,32,49,42,874,MntWines,Low,4,Medium,10,5,7,22,NumWebPurchases,8,High,0,0,1,0,0,1,2,1,0
10001,1985,29,Millennials,Master,Married,7500.0,Low,1,0,1,1,0,2012-08-01,697,1-2 Years,98,>90 Days,5,17,17,13,14,34,100,MntGoldProds,Low,4,Medium,2,1,3,6,NumStorePurchases,9,High,0,0,0,0,0,0,0,0,0
3945,1947,67,Boomers+,Doctoral,Divorced,68117.0,Medium,0,1,1,1,0,2013-03-10,476,1-2 Years,80,30–90 Days,618,44,215,0,17,36,930,MntWines,Low,2,No/Low,11,8,4,23,NumWebPurchases,6,High,0,0,1,0,0,1,2,1,0
3799,1955,59,Boomers+,Bachelor,Married,67225.0,Medium,0,1,1,1,0,2013-11-26,215,0-1 Years,4,<30 Days,315,35,322,46,7,143,868,MntMeatProducts,Low,3,Medium,7,2,11,20,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
8625,1976,38,Millennials,Bachelor,Married,17649.0,Low,1,0,1,1,0,2013-11-12,229,0-1 Years,70,30–90 Days,15,1,23,0,5,1,45,MntMeatProducts,Low,3,Medium,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
3491,1975,39,Millennials,Bachelor,Married,55914.0,Medium,0,1,1,1,0,2013-04-29,426,1-2 Years,32,30–90 Days,384,60,364,119,101,232,1260,MntWines,Medium,4,Medium,11,6,8,25,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
983,1984,30,Millennials,Bachelor,Married,40059.0,Medium,1,0,1,1,0,2013-09-28,274,0-1 Years,82,30–90 Days,110,29,92,28,10,145,414,MntGoldProds,Low,1,No/Low,6,2,3,11,NumWebPurchases,8,High,0,0,1,0,0,0,1,1,0
9119,1950,64,Boomers+,Bachelor,Married,60905.0,Medium,0,1,1,1,0,2013-12-05,206,0-1 Years,27,<30 Days,208,17,76,36,17,38,392,MntWines,Low,2,No/Low,3,3,7,13,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
4786,1977,37,Millennials,Bachelor,Married,75330.0,Medium,1,1,2,1,0,2012-10-04,633,1-2 Years,94,>90 Days,555,82,257,93,61,61,1109,MntWines,Medium,4,Medium,10,3,12,25,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
5872,1951,63,Boomers+,Bachelor,Single,60689.0,Medium,0,1,1,1,0,2013-06-01,393,1-2 Years,23,<30 Days,240,90,216,63,6,24,639,MntWines,Low,4,Medium,4,4,10,18,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
6568,1984,30,Millennials,Bachelor,Married,38680.0,Low,1,0,1,1,0,2013-03-28,458,1-2 Years,97,>90 Days,11,0,36,15,5,12,79,MntMeatProducts,Low,1,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
5628,1982,32,Millennials,Bachelor,Married,61416.0,Medium,0,0,0,0,1,2013-02-08,506,1-2 Years,25,<30 Days,848,154,323,201,61,78,1665,MntWines,High,1,No/Low,10,3,10,23,NumWebPurchases,6,High,0,0,1,0,0,0,1,1,0
5631,1991,23,Gen Z-,Bachelor,Single,49767.0,Medium,0,0,0,0,1,2013-05-02,423,1-2 Years,92,>90 Days,202,47,197,55,42,149,692,MntWines,Low,1,No/Low,5,4,8,17,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
4974,1970,44,Gen X,Bachelor,Single,83273.0,High,1,2,3,1,0,2012-09-25,642,1-2 Years,98,>90 Days,433,89,650,16,102,102,1392,MntMeatProducts,Medium,10,High,4,6,9,19,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
8416,1981,33,Millennials,Bachelor,Married,29009.0,Low,1,0,1,1,0,2013-11-29,212,0-1 Years,19,<30 Days,6,6,15,10,5,2,44,MntMeatProducts,Low,2,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
5454,1979,35,Millennials,Master,Married,45057.0,Medium,1,0,1,1,0,2013-12-01,210,0-1 Years,80,30–90 Days,37,0,7,3,0,3,50,MntWines,Low,1,No/Low,2,0,3,5,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
4095,1971,43,Gen X,Bachelor,Married,37150.0,Low,1,0,1,1,0,2012-09-11,656,1-2 Years,80,30–90 Days,167,37,64,49,34,116,467,MntWines,Low,8,High,4,3,6,13,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
5474,1970,44,Gen X,Bachelor,Single,43020.0,Medium,1,0,1,1,0,2013-11-30,211,0-1 Years,79,30–90 Days,45,7,99,4,25,43,223,MntMeatProducts,Low,3,Medium,4,1,4,9,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
4268,1959,55,Boomers+,Bachelor,Married,53154.0,Medium,0,1,1,1,0,2014-06-09,20,0-1 Years,50,30–90 Days,129,0,21,0,1,7,158,MntWines,Low,1,No/Low,3,1,4,8,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
10701,1973,41,Gen X,Bachelor,Married,65308.0,Medium,0,0,0,0,1,2013-09-11,291,0-1 Years,60,30–90 Days,713,0,264,120,80,34,1211,MntWines,Medium,1,No/Low,7,8,12,27,NumStorePurchases,4,Medium,1,0,0,0,1,0,2,1,0
3507,1970,44,Gen X,Bachelor,Single,76467.0,Medium,1,0,1,1,0,2012-08-17,681,1-2 Years,44,30–90 Days,676,161,426,210,44,58,1575,MntWines,High,2,No/Low,2,5,5,12,NumCatalogPurchases,6,High,0,0,0,0,0,1,1,1,0
2079,1947,67,Boomers+,Master,Married,81044.0,High,0,0,0,0,1,2013-12-27,184,0-1 Years,0,<30 Days,450,26,535,73,98,26,1208,MntMeatProducts,Medium,1,No/Low,5,6,10,21,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
626,1951,63,Boomers+,Bachelor,Married,32871.0,Low,1,1,2,1,0,2013-03-09,477,1-2 Years,28,<30 Days,22,2,12,0,2,5,43,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
4426,1975,39,Millennials,Bachelor,Single,55801.0,Medium,1,1,2,1,0,2013-09-22,280,0-1 Years,35,30–90 Days,367,4,51,6,4,95,527,MntWines,Low,6,High,7,2,6,15,NumWebPurchases,7,High,1,0,0,0,0,0,1,1,0
2591,1959,55,Boomers+,Bachelor,Divorced,76320.0,Medium,0,1,1,1,0,2014-06-22,7,0-1 Years,49,30–90 Days,526,35,214,69,53,35,932,MntWines,Low,2,No/Low,6,3,4,13,NumWebPurchases,2,Medium,0,0,0,0,0,0,0,0,0
10509,1955,59,Boomers+,Master,Single,36927.0,Low,1,1,2,1,0,2014-06-02,27,0-1 Years,46,30–90 Days,51,0,16,0,0,4,71,MntWines,Low,2,No/Low,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
6382,1953,61,Boomers+,Bachelor,Married,48794.0,Medium,1,1,2,1,0,2014-06-26,3,0-1 Years,97,>90 Days,25,0,11,3,0,15,54,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6673,1965,49,Gen X,Bachelor,Single,23478.0,Low,0,0,0,0,1,2013-03-19,467,1-2 Years,51,30–90 Days,28,6,27,12,17,39,129,MntGoldProds,Low,1,No/Low,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
7441,1973,41,Gen X,Bachelor,Divorced,71128.0,Medium,1,0,1,1,0,2012-10-06,631,1-2 Years,80,30–90 Days,958,159,447,20,0,31,1615,MntWines,High,3,Medium,2,10,12,24,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
1071,1976,38,Millennials,Doctoral,Divorced,70179.0,Medium,0,1,1,1,0,2013-07-21,343,0-1 Years,10,<30 Days,532,88,168,69,44,133,1034,MntWines,Medium,3,Medium,7,3,13,23,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10061,1950,64,Boomers+,Bachelor,Married,59462.0,Medium,0,1,1,1,0,2013-01-05,540,1-2 Years,29,<30 Days,724,17,143,0,8,196,1088,MntWines,Medium,2,No/Low,9,2,12,23,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7187,1969,45,Gen X,Master,Married,51373.0,Medium,1,1,2,1,0,2013-05-18,407,1-2 Years,52,30–90 Days,375,42,48,94,66,96,721,MntWines,Low,7,High,4,10,4,18,NumCatalogPurchases,3,Medium,0,0,0,0,0,0,0,0,0
8775,1969,45,Gen X,Bachelor,Married,38361.0,Low,1,0,1,1,0,2013-12-27,184,0-1 Years,74,30–90 Days,39,0,56,20,8,14,137,MntMeatProducts,Low,3,Medium,3,1,3,7,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
1612,1981,33,Millennials,Doctoral,Single,51373.0,Medium,1,0,1,1,0,2013-05-31,394,1-2 Years,82,30–90 Days,23,0,15,0,2,7,47,MntWines,Low,2,No/Low,3,0,3,6,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
2345,1982,32,Millennials,Doctoral,Married,70038.0,Medium,0,0,0,0,1,2013-10-25,247,0-1 Years,54,30–90 Days,587,54,348,71,54,130,1244,MntWines,Medium,1,No/Low,4,4,8,16,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
322,1978,36,Millennials,Bachelor,Married,42554.0,Medium,1,1,2,1,0,2013-01-12,533,1-2 Years,93,>90 Days,29,1,11,0,0,0,41,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
10897,1974,40,Gen X,Bachelor,Married,67445.0,Medium,0,1,1,1,0,2012-08-12,686,1-2 Years,63,30–90 Days,757,80,217,29,80,11,1174,MntWines,Medium,5,Medium,9,6,12,27,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
123,1951,63,Boomers+,Bachelor,Divorced,67046.0,Medium,0,1,1,1,0,2013-01-06,539,1-2 Years,92,>90 Days,544,35,133,23,151,107,993,MntWines,Low,2,No/Low,4,5,4,13,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
6103,1948,66,Boomers+,Bachelor,Married,42192.0,Medium,0,0,0,0,1,2013-09-06,296,0-1 Years,40,30–90 Days,40,15,15,17,6,7,100,MntWines,Low,1,No/Low,2,1,3,6,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
7899,1952,62,Boomers+,Doctoral,Married,77610.0,Medium,0,1,1,1,0,2012-10-29,608,1-2 Years,70,30–90 Days,1245,33,332,21,33,16,1680,MntWines,High,2,No/Low,4,7,4,15,NumCatalogPurchases,7,High,0,0,0,0,0,0,0,0,0
10500,1984,30,Millennials,Bachelor,Married,31761.0,Low,1,0,1,1,0,2014-04-05,85,0-1 Years,96,>90 Days,19,1,20,16,14,28,98,MntGoldProds,Low,2,No/Low,3,0,4,7,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
1655,1979,35,Millennials,Bachelor,Married,34350.0,Low,1,0,1,1,0,2013-10-19,253,0-1 Years,81,30–90 Days,16,3,15,2,1,11,48,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
2406,1949,65,Boomers+,Bachelor,Married,54591.0,Medium,0,1,1,1,0,2013-08-05,328,0-1 Years,63,30–90 Days,376,4,94,12,9,24,519,MntWines,Low,3,Medium,6,2,8,16,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
2712,1956,58,Boomers+,Bachelor,Married,71866.0,Medium,0,1,1,1,0,2013-12-25,186,0-1 Years,85,30–90 Days,184,178,178,103,39,33,715,MntWines,Low,1,No/Low,6,3,10,19,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
5517,1969,45,Gen X,Bachelor,Married,25293.0,Low,1,0,1,1,0,2013-09-15,287,0-1 Years,51,30–90 Days,15,0,11,0,2,9,37,MntWines,Low,1,No/Low,1,1,2,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10643,1987,27,Millennials,Doctoral,Single,42000.0,Medium,0,0,0,0,1,2013-01-10,535,1-2 Years,23,<30 Days,124,83,267,85,59,35,653,MntMeatProducts,Low,2,No/Low,5,2,11,18,NumStorePurchases,5,Medium,0,0,0,0,0,1,1,1,0
2254,1983,31,Millennials,Bachelor,Married,69520.0,Medium,0,0,0,0,1,2013-07-07,357,0-1 Years,95,>90 Days,627,120,414,121,80,93,1455,MntWines,Medium,1,No/Low,9,6,5,20,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
10281,1970,44,Gen X,Bachelor,Divorced,64713.0,Medium,1,0,1,1,0,2014-02-07,142,0-1 Years,11,<30 Days,180,60,241,13,54,54,602,MntMeatProducts,Low,2,No/Low,5,5,7,17,NumStorePurchases,4,Medium,0,0,0,0,0,1,1,1,0
6958,1977,37,Millennials,Master,Married,27889.0,Low,1,0,1,1,0,2013-07-05,359,0-1 Years,42,30–90 Days,14,0,4,0,0,8,26,MntWines,Low,1,No/Low,1,1,2,4,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
954,1960,54,Gen X,High School,Divorced,22123.0,Low,0,0,0,0,1,2014-03-27,94,0-1 Years,77,30–90 Days,3,3,24,34,7,31,102,MntFishProducts,Low,1,No/Low,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
5079,1971,43,Gen X,Bachelor,Married,51373.0,Medium,1,1,2,1,0,2013-03-03,483,1-2 Years,82,30–90 Days,71,1,16,0,0,9,97,MntWines,Low,4,Medium,2,1,3,6,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10339,1954,60,Boomers+,Master,Married,51373.0,Medium,0,1,1,1,0,2013-06-23,371,1-2 Years,83,30–90 Days,161,0,22,0,0,24,207,MntWines,Low,2,No/Low,4,1,4,9,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
4643,1973,41,Gen X,Bachelor,Married,27803.0,Low,1,0,1,1,0,2012-08-26,672,1-2 Years,40,30–90 Days,8,26,46,38,9,49,176,MntGoldProds,Low,2,No/Low,3,0,4,7,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
3117,1955,59,Boomers+,Bachelor,Single,51373.0,Medium,0,1,1,1,0,2013-10-18,254,0-1 Years,95,>90 Days,264,0,21,12,6,147,450,MntWines,Low,3,Medium,6,1,5,12,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
6497,1960,54,Gen X,Bachelor,Married,51651.0,Medium,0,1,1,1,0,2012-11-07,599,1-2 Years,32,30–90 Days,293,6,23,13,6,92,433,MntWines,Low,4,Medium,6,2,5,13,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
